ID	Barcode	Title	Authors	Publisher	Pub Date	Binding	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	Meta Tags	Keywords	User
"0815724853"	"9925389488"	"Healing the Wounded Giant: Maintaining Military Preeminence while Cutting the Defense Budget"	"O'Hanlon, Michael E."	"Brookings Institution Press"	"May 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$9.95"	"$0.00"	"$0.00"	"$0.00"	"10-24-2014"	"10-24-2014"	"01-01-0001"	""	""	"Unknown"
"0140233024"	"9925431883"	"The Penguin Book of War: Great Military Writings"	"Keegan, (Editor) John"	"Penguin Books"	"October 2000"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$6.95"	"$0.97"	"$0.97"	"$0.00"	"10-28-2014"	"10-28-2014"	"01-01-0001"	""	""	"Unknown"
"0415782147"	"9925436621"	"The U.S. Military: A Basic Introduction (Cass Military Studies)"	"Stiehm, Judith Hicks"	"Routledge"	"January 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$1.80"	"$1.80"	"$0.00"	"10-28-2014"	"10-28-2014"	"01-01-0001"	""	""	"Unknown"
"0062208322"	"9925454360"	"The Trident: The Forging and Reforging of a Navy SEAL Leader"	"Redman, Jason; John R. Bruning; (Foreword) Robert M. Gates"	"William Morrow Paperbacks"	"November 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"10-30-2014"	"10-30-2014"	"01-01-0001"	""	""	"Unknown"
"0896728153"	"9922942771"	"Accused American War Criminal Fiske Hanley: One of the Few Survivors of Japanese Kempei Tai Military Police Brutality"	"Hanley, Fiske"	"Texas Tech University Press"	"December 2013"	"PaperBack"	"Used - Good"	"MILITARY"	"BUNIV"	"2"	"$12.50"	"$0.25"	"$0.00"	"$0.00"	"02-21-2014"	"03-17-2014"	"01-01-0001"	""	""	"Unknown"
"052117662X"	"9923875717"	"America's Dirty Wars: Irregular Warfare from 1776 to the War on Terror"	"Crandall, Russell"	"Cambridge University Press"	"April 2014"	"PaperBack"	"Used - Good"	"MILITARY"	"BUNIV"	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"05-30-2014"	"07-17-2014"	"07-26-2014"	""	""	"Unknown"
"0801479347"	"9924483022"	"The American Way of Bombing: Changing Ethical and Legal Norms, from Flying Fortresses to Drones"	"Evangelista, (Editor) Matthew; (Editor) Henry Shue"	"Cornell University Press"	"August 2014"	"PaperBack"	"Used - Good"	"MILITARY"	"BUNIV"	"1"	"$12.45"	"$0.00"	"$0.00"	"$0.00"	"07-31-2014"	"08-16-2014"	"08-28-2014"	""	""	"Unknown"
"0814770258"	"9924819853"	"Childhood Deployed: Remaking Child Soldiers in Sierra Leone"	"Shepler, Susan"	"NYU Press"	"June 2014"	"PaperBack"	"Used - Good"	"MILITARY"	"BUNIV"	"1"	"$13.00"	"$1.82"	"$1.82"	"$0.00"	"09-03-2014"	"09-03-2014"	"01-01-0001"	""	""	"Unknown"
"1499865880"	"2841499865880"	"Tank Battalions of the U.S. Army"	"Sawicki, James A."	"WYVERN PUBLICATIONS"	""	"Hardcover"	"Used - Good"	"MILITARY"	"RBR01"	"1"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"10-12-2009"	"10-12-2009"	"01-01-0001"	""	""	"Unknown"
"9519989390"	"2809519989398"	"Rintamamiesten Liitto 1929-1944"	"Uola, Mikko"	"TAMPERE"	""	"Hardcover"	"Used - Good"	"MILITARY"	"RBR01"	"1"	"$7.50"	"$0.25"	"$0.00"	"$0.00"	"11-02-2009"	"11-02-2009"	"01-01-0001"	""	""	"Unknown"
"0307267547"	"2800307267544"	"The Twilight of the Bombs: Recent Challenges , New Dangers, and the Prospects for a World Without Nuclear Weapons"	"Rhodes, Richard"	"ALFRED A. KNOPF"	"August 2010"	"Hardcover"	"Used - Good"	"MILITARY"	"SECTION"	"1"	"$13.95"	"$0.00"	"$0.00"	"$0.00"	"07-26-2010"	"06-13-2014"	"04-26-2014"	""	""	"Unknown"
"0385504004"	"2800385504005"	"Ripples of Battle: How Wars of the Past Still Determine How We Fight, How We Live, and How We Think"	"Hanson, Victor Davis"	"Doubleday"	"September 2003"	"Hardcover"	"Used - Good"	"MILITARY"	"SECTION"	"2"	"$13.75"	"$0.00"	"$0.00"	"$0.00"	"09-05-2003"	"06-03-2014"	"07-24-2014"	""	""	"Unknown"
"140006869X"	"9918030704"	"The Long Journey Home: A Memoir"	"Robison, Margaret"	"Spiegel & Grau"	"May 2011"	"Hardcover"	"Used - Good"	"MILITARY"	"SECTION"	"2"	"$13.00"	"$1.56"	"$1.56"	"$0.00"	"09-16-2012"	"03-20-2014"	"12-22-2013"	""	""	"Unknown"
"1608192253"	"9921996134"	"Last Fighting Tommy: The Life of Harry Patch, Last Veteran of the Trenches, 1898-2009"	"Patch, Harry; Richard Van Emden"	"BLOOMSBURY"	"April 2010"	"PaperBack"	"Used - Good"	"MILITARY"	"SECTION"	"1"	"$8.50"	"$0.25"	"$0.00"	"$0.00"	"11-14-2013"	"02-28-2014"	"04-01-2014"	""	""	"Unknown"
"1841957208"	"9923965600"	"War Diaries: An Anthology of Daily Wartime Diary Entries Throughout History"	"Taylor, Irene,  Alan Taylor"	"CANONGATE"	"November 2005"	"Hardcover"	"Used - Good"	"MILITARY"	"SECTION"	"1"	"$8.95"	"$0.00"	"$0.00"	"$0.00"	"06-10-2014"	"06-10-2014"	"07-24-2014"	""	""	"Unknown"
"1299647901"	"2841299647907"	"A Military History of the Western World, in Three Volumes"	"Fuller, J.F.C."	"Funk & Wagnalls Company"	"N.D."	"Hardcover"	"Used - Good"	"MILITARY"	"BDESK"	"1"	"$60.00"	"$0.25"	"$0.00"	"$0.00"	"11-15-2001"	"01-07-2014"	"11-01-2013"	""	""	"Unknown"
"1250006953"	"9916296499"	"SEAL Team Six: Memoirs of an Elite Navy SEAL Sniper"	"Wasdin, Howard E.; Stephen Templin"	"St. Martin's Griffin"	"April 2012"	"PaperBack"	"Used - Good"	"MILITARY"	"TCOL2"	"1"	"$8.00"	"$0.25"	"$0.00"	"$0.00"	"03-21-2012"	"12-09-2013"	"12-23-2013"	""	""	"Unknown"
"054785787X"	"9919094986"	"Five Myths About Nuclear Weapons"	"Wilson, Ward"	"Houghton Mifflin Harcourt"	"January 2013"	"Hardcover"	"Used - Good"	"MILITARY"	"TCOL2"	"3"	"$11.00"	"$1.32"	"$1.32"	"$0.00"	"01-16-2013"	"04-27-2013"	"12-23-2013"	""	""	"Unknown"
"1451655967"	"9920139262"	"The Snake Eaters: Counterinsurgency Advisors in Combat"	"West, Owen"	"Simon & Schuster"	"May 2013"	"PaperBack"	"Used - Good"	"MILITARY"	"TCOL2"	"2"	"$8.00"	"$0.25"	"$0.00"	"$0.00"	"05-03-2013"	"12-23-2013"	"03-27-2014"	""	""	"Unknown"
"1416562966"	"9921143786"	"The Dream Machine: The Untold History of the Notorious V-22 Osprey"	"Whittle, Richard"	"Simon & Schuster"	"May 2011"	"PaperBack"	"Used - Good"	"MILITARY"	"TCOL2"	"1"	"$8.00"	"$1.12"	"$1.12"	"$0.00"	"08-20-2013"	"08-21-2013"	"09-30-2014"	""	""	"Unknown"
"0275984508"	"2800275984504"	"Praeger Illustrated Military (11 Vols) History"	"Praeger"	"PRAEGER"	"August 2004"	"Hardcover"	"Used - Good"	"MILITARY"	"HSETS1"	"1"	"$75.00"	"$0.25"	"$0.00"	"$0.00"	"07-07-2005"	"04-20-2010"	"01-29-2013"	""	""	"Unknown"
"9110617078"	"9917286802"	"Power at Sea: Three Volume Set"	"Rose, Lisle A."	"University of Missouri Press"	"2007"	"Box Set"	"Used - Good"	"MILITARY"	"HSETS1"	"1"	"$30.00"	"$4.20"	"$4.20"	"$0.00"	"07-05-2012"	"07-05-2012"	"01-01-0001"	""	""	"Unknown"
"1299638880"	"9919681555"	"The Ancient Art of Warfare, in Two Volumes"	"Laffont, Robert"	"International Book Society"	"1966"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	"TBEN"	"1"	"$30.00"	"$0.25"	"$0.00"	"$0.00"	"03-18-2013"	"03-18-2013"	"01-01-0001"	""	""	"Unknown"
"1299638880"	"9912087682"	"The Ancient Art of Warfare, in Two Volumes"	"Laffont, Robert"	"International Book Society"	"1966"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	"HSETS8"	"2"	"$30.00"	"$0.25"	"$0.00"	"$0.00"	"01-18-2011"	"03-18-2013"	"01-01-0001"	""	""	"Unknown"
"1568524587"	"2801568524582"	"Twenty Decisive Battles of the World"	"Mitchell, Joseph B.,  & Edward Creasy"	"KONECKY & KONECKY"	"May 2004"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$6.95"	"$0.00"	"$0.00"	"$0.00"	"05-13-2004"	"06-12-2014"	"07-24-2014"	""	""	"Unknown"
"159691503X"	"2801596915031"	"Jungle of Snakes: A Century of Counterinsurgency Warfare from the Philippines to Iraq"	"Arnold, James R."	"BLOOMSBURY PRESS"	"June 2009"	"Hardcover"	"New"	"MILITARY"	" "	"2"	"$14.00"	"$0.25"	"$0.00"	"$0.00"	"06-11-2009"	"03-06-2014"	"07-24-2014"	""	""	"Unknown"
"1843542293"	"2801843542294"	"Essential Militaria"	"Hobbes, Nicholas"	"ATLANTIC BOOKS"	"January 2003"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$3.95"	"$0.00"	"$0.00"	"$0.00"	"02-04-2006"	"08-05-2014"	"06-19-2009"	""	""	"Unknown"
"0670852996"	"2800670852996"	"Book of War"	"Keegan, John"	"PENGUIN USA"	"January 1999"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$12.50"	"$0.25"	"$0.00"	"$0.00"	"11-01-1999"	"11-18-2013"	"01-01-0001"	""	""	"Unknown"
"0425247589"	"9917000216"	"Sua Sponte: The Forging of a Modern American Ranger"	"Couch, Dick"	"Berkley Hardcover"	"June 2012"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$13.45"	"$0.00"	"$0.00"	"$0.00"	"06-06-2012"	"07-19-2014"	"07-24-2014"	""	""	"Unknown"
"0306820277"	"991771572X"	"Terrible Swift Sword: The Life of General Philip H. Sheridan"	"Wheelan, Joseph"	"Da Capo Press"	"July 2012"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"08-16-2012"	"05-21-2014"	"08-07-2013"	""	""	"Unknown"
"1603447717"	"9918347430"	"Carved from Granite: West Point Since 1902"	"Betros, Lance"	"Texas A&M University Press"	"March 2012"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"10-17-2012"	"04-14-2014"	"07-24-2014"	""	""	"Unknown"
"1451623607"	"991854371X"	"The Guerrilla Factory: The Making of Special Forces Officers, the Green Berets"	"Schwalm, Tony"	"Free Press"	"November 2012"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"11-13-2012"	"08-24-2014"	"09-12-2013"	""	""	"Unknown"
"1612511058"	"9919649015"	"A Plain Sailorman in China : The Life of and Times of Cdr. I.V. Gillis, USN, 1875-1948"	"Swanson, Bruce; Vance Morrison; Don H. McDowell; Nancy Norton Tomasko"	"Naval Institute Press"	"July 2012"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$14.95"	"$0.25"	"$0.00"	"$0.00"	"03-15-2013"	"03-15-2013"	"01-01-0001"	""	""	"Unknown"
"0425261204"	"991987616X"	"Macarthur's War: The Flawed Genius Who Challenged The American Political System"	"Alexander, Bevin"	"Berkley Hardcover"	"May 2013"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$12.95"	"$0.25"	"$0.00"	"$0.00"	"04-07-2013"	"11-26-2013"	"10-23-2013"	""	""	"Unknown"
"006200476X"	"9919980323"	"The Magical Stranger: A Son's Journey into His Father's Life"	"Rodrick, Stephen"	"Harper"	"May 2013"	"Hardcover"	"New"	"MILITARY"	" "	"2"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"04-17-2013"	"05-10-2014"	"07-24-2014"	""	""	"Unknown"
"0805099638"	"9920112917"	"The Long Gray Line: The American Journey of West Point's Class of 1966"	"Atkinson, Rick"	"Henry Holt and Co."	"May 2013"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$10.00"	"$0.25"	"$0.00"	"$0.00"	"05-01-2013"	"06-25-2013"	"07-12-2013"	""	""	"Unknown"
"1612510795"	"9920572586"	"Congo, the Miserable Expeditions and Dreadful Death of Lt. Emory Taunt, USN"	"Jampoler, Andrew C.A."	"Naval Institute Press"	"June 2013"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$11.25"	"$2.70"	"$2.70"	"$0.00"	"06-18-2013"	"01-13-2014"	"02-24-2014"	""	""	"Unknown"
"1621450635"	"9920903213"	"Stories in Uniform: A Look at the Heroics, Sacrifices, and Triumphs of our Soldiers"	"Reader's Digest, Editors of"	"Readers Digest"	"May 2013"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$8.00"	"$0.25"	"$0.00"	"$0.00"	"07-23-2013"	"07-23-2013"	"01-01-0001"	""	""	"Unknown"
"0544031563"	"9921572350"	"War Play: Video Games and the Future of Armed Conflict"	"Mead, Corey"	"Eamon Dolan/Houghton Mifflin Harcourt"	"September 2013"	"Hardcover"	"New"	"MILITARY"	" "	"3"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"10-02-2013"	"06-14-2014"	"02-26-2014"	""	""	"Unknown"
"0062208314"	"9921655868"	"The Trident: The Forging and Reforging of a Navy SEAL Leader"	"Redman, Jason; John R. Bruning; (Foreword) Robert M. Gates"	"William Morrow"	"November 2013"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"10-11-2013"	"05-13-2014"	"08-07-2014"	""	""	"Unknown"
"1476751137"	"9921852841"	"The Embassy House: The Explosive Eyewitness Account of the Libyan Embassy Siege by the Soldier Who Was There"	"Jones, Morgan; Damien Lewis"	"Threshold Editions"	"October 2013"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"10-30-2013"	"09-06-2014"	"10-02-2014"	""	""	"Unknown"
"0393239365"	"9922400820"	"Plenty of Time When We Get Home: Love and Recovery in the Aftermath of War"	"Williams, Kayla"	"W. W. Norton & Company"	"February 2014"	"Hardcover"	"New"	"MILITARY"	" "	"2"	"$12.95"	"$0.00"	"$0.00"	"$0.00"	"12-28-2013"	"08-06-2014"	"03-14-2014"	""	""	"Unknown"
"1455575690"	"9922953080"	"Eyes on Target: Inside Stories from the Brotherhood of the U.S. Navy SEALs"	"McEwen, Scott; Richard Miniter"	"Center Street"	"February 2014"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"02-22-2014"	"10-13-2014"	"10-22-2014"	""	""	"Unknown"
"1860198473"	"9922989670"	"The Battle Book: Crucial Conflicts in History from 1469 BC to the Present"	"Perrett, Bryan"	"Brockhampton Press"	"January 2000"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$9.95"	"$0.25"	"$0.00"	"$0.00"	"02-26-2014"	"02-26-2014"	"01-01-0001"	""	""	"Unknown"
"1619022443"	"9923074722"	"Shadow Warfare: The History of America's Undeclared Wars"	"Hancock, Larry; Stuart Wexler"	"Counterpoint"	"March 2014"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"03-06-2014"	"05-17-2014"	"05-25-2014"	""	""	"Unknown"
"178274066X"	"9923088707"	"MODERN MILITARY AIRCRAFT"	"Newdick, Thomas; Tom Cooper"	"Amber Books"	"September 2013"	"Hardcover"	"New"	"MILITARY"	" "	"2"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"03-07-2014"	"03-10-2014"	"01-01-0001"	""	""	"Unknown"
"0425268594"	"9923677117"	"Always Faithful, Always Forward: The Forging of a Special Operations Marine"	"Couch, Dick"	"Berkley Hardcover"	"June 2014"	"Hardcover"	"New"	"MILITARY"	" "	"3"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"05-06-2014"	"10-31-2014"	"08-03-2014"	""	""	"Unknown"
"1476741123"	"9923697177"	"I Heard My Country Calling: A Memoir"	"Webb, James"	"Simon & Schuster"	"2014"	"Hardcover"	"New"	"MILITARY"	" "	"8"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"05-08-2014"	"10-17-2014"	"09-10-2014"	""	""	"Unknown"
"0393060470"	"9923762688"	"Storm and Conquest: The Clash of Empires in the Eastern Seas, 1809"	"Taylor, Stephen"	"W.W. Norton & Co."	"January 2008"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$5.95"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"05-16-2014"	"07-24-2014"	""	""	"Unknown"
"1612514650"	"9924014650"	"Rebalancing U.S. Forces: Basing and Forward Presence in the Asia-Pacific"	"Lord, (Editor) Carnes; (Editor) Andrew S. Erickson"	"Naval Institute Press"	"May 2014"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$24.00"	"$0.00"	"$0.00"	"$0.00"	"06-14-2014"	"06-14-2014"	"01-01-0001"	""	""	"Unknown"
"1619023261"	"9924161750"	"No Man's War: Irreverent Confessions of an Infantry Wife"	"Ricketts, Angela"	"Counterpoint"	"July 2014"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"06-28-2014"	"08-19-2014"	"08-30-2014"	""	""	"Unknown"
"1612346812"	"9924271475"	"European Air Power: Challenges and Opportunities"	"Olsen, John Andreas"	"Potomac Books Inc."	"July 2014"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"07-09-2014"	"07-09-2014"	"01-01-0001"	""	""	"Unknown"
"0304352888"	"9924460944"	"The First Armies"	"Dawson, Doyne"	"Cassell & Co."	"2002"	"Oversized Hardcover"	"New"	"MILITARY"	" "	"1"	"$12.95"	"$0.00"	"$0.00"	"$0.00"	"07-29-2014"	"07-29-2014"	"01-01-0001"	""	""	"Unknown"
"1416598804"	"9924544358"	"The Invisible Soldiers: How America Outsourced Our Security"	"Hagedorn, Ann"	"Simon & Schuster"	"August 2014"	"Hardcover"	"New"	"MILITARY"	" "	"8"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"08-06-2014"	"10-21-2014"	"10-12-2014"	""	""	"Unknown"
"0393245012"	"9924746635"	"My Life as a Foreign Country: A Memoir"	"Turner, Brian"	"W. W. Norton & Company"	"September 2014"	"Hardcover"	"New"	"MILITARY"	" "	"9"	"$11.95"	"$0.00"	"$0.00"	"$0.00"	"08-27-2014"	"10-25-2014"	"10-24-2014"	""	""	"Unknown"
"0385347839"	"9924919157"	"The Invisible Front: Love and Loss in an Era of Endless War"	"Dreazen, Yochi"	"Crown"	"October 2014"	"Hardcover"	"New"	"MILITARY"	" "	"6"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"09-11-2014"	"10-23-2014"	"11-02-2014"	""	""	"Unknown"
"1620402939"	"9924942809"	"Section 60, Arlington National Cemetery: Where War Comes Home"	"Poole, Robert M."	"Bloomsbury USA"	"October 2014"	"Hardcover"	"New"	"MILITARY"	" "	"11"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"09-14-2014"	"10-15-2014"	"09-24-2014"	""	""	"Unknown"
"161039433X"	"9925056411"	"Don't Wait for the Next War: A Strategy for American Growth and Global Leadership"	"Clark, Wesley K."	"PublicAffairs"	"October 2014"	"Hardcover"	"New"	"MILITARY"	" "	"4"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"09-23-2014"	"10-25-2014"	"10-27-2014"	""	""	"Unknown"
"1594204985"	"9925080363"	"Knife Fights: A Memoir of Modern War in Theory and Practice"	"Nagl, John A."	"Penguin"	"October 2014"	"Hardcover"	"New"	"MILITARY"	" "	"1"	"$13.95"	"$0.00"	"$0.00"	"$0.00"	"09-25-2014"	"11-01-2014"	"10-30-2014"	""	""	"Unknown"
"0399168575"	"9925086515"	"The Perfect Kill: 21 Laws for Assassins"	"Baer, Robert B."	"Blue Rider Press"	"October 2014"	"Hardcover"	"New"	"MILITARY"	" "	"5"	"$13.95"	"$0.00"	"$0.00"	"$0.00"	"09-26-2014"	"10-21-2014"	"11-03-2014"	""	""	"Unknown"
"0374222770"	"9925218012"	"No Man's Land: Preparing for War and Peace in Post-9/11 America"	"Samet, Elizabeth D."	"Farrar, Straus and Giroux"	"November 2014"	"Hardcover"	"New"	"MILITARY"	" "	"12"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"10-08-2014"	"10-22-2014"	"01-01-0001"	""	""	"Unknown"
"1476759650"	"9925361168"	"Thirteen Soldiers: A Personal History of Americans at War"	"McCain, John; Mark Salter"	"Simon & Schuster"	"November 2014"	"Hardcover"	"New"	"MILITARY"	" "	"8"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"10-21-2014"	"10-31-2014"	"10-26-2014"	""	""	"Unknown"
"0062336606"	"9925400481"	"Navy SEALs: Their Untold Story"	"Couch, Dick; William Doyle; (Afterword) Garry J. Bonelli"	"William Morrow"	"November 2014"	"Hardcover"	"New"	"MILITARY"	" "	"6"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"10-25-2014"	"11-01-2014"	"10-31-2014"	""	""	"Unknown"
"0306821729"	"9925451647"	"First SEALs: The Untold Story of the Forging of America's Most Elite Unit"	"O'Donnell, Patrick K."	"Da Capo Press"	"October 2014"	"Hardcover"	"New"	"MILITARY"	" "	"4"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"10-30-2014"	"11-01-2014"	"10-31-2014"	""	""	"Unknown"
"0813044553"	"9920224154"	"Selling Guantanamo: Exploding the Propaganda Surrounding America's Most Notorious Military Prison"	"Hickman, John"	"University Press of Florida"	"May 2013"	"Hardcover"	"New"	"MILITARY"	"BUNIV"	"1"	"$12.45"	"$0.25"	"$0.00"	"$0.00"	"05-11-2013"	"01-14-2014"	"02-04-2014"	""	""	"Unknown"
"0199959749"	"9922427214"	"American Arsenal: A Century of Waging War"	"Coffey, Patrick"	"Oxford University Press, USA"	"January 2014"	"Hardcover"	"New"	"MILITARY"	"BUNIV"	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"01-01-2014"	"04-19-2014"	"06-09-2014"	""	""	"Unknown"
"1107680719"	"9922825872"	"The Rise and Fall of War Crimes Trials: From Charles I to Bush II"	"Smith, Charles Anthony"	"Cambridge University Press"	"January 2014"	"PaperBack"	"New"	"MILITARY"	"BUNIV"	"1"	"$17.50"	"$0.25"	"$0.00"	"$0.00"	"02-09-2014"	"02-09-2014"	"01-01-0001"	""	""	"Unknown"
"0813144574"	"9923232131"	"Kentucky Marine: Major General Logan Feland and the Making of the Modern USMC"	"Bettez, David J."	"The University Press of Kentucky"	"March 2014"	"Hardcover"	"New"	"MILITARY"	"BUNIV"	"1"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"03-22-2014"	"03-22-2014"	"01-01-0001"	""	""	"Unknown"
"1107019133"	"9923884015"	"Social Unrest and American Military Bases in Turkey and Germany since 1945"	"Holmes, Amy Austin"	"Cambridge University Press"	"March 2014"	"Hardcover"	"New"	"MILITARY"	"BUNIV"	"1"	"$45.00"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"10-11-2014"	"09-24-2014"	""	""	"Unknown"
"1442227508"	"992422602X"	"Sexual Assault in the Military: A Guide for Victims and Families"	"Lawhorne-Scott, Cheryl; Don Philpott; Jeff Scott"	"Rowman & Littlefield Publishers"	"April 2014"	"Hardcover"	"New"	"MILITARY"	"BUNIV"	"1"	"$19.00"	"$0.00"	"$0.00"	"$0.00"	"07-04-2014"	"07-04-2014"	"01-01-0001"	""	""	"Unknown"
"1137402989"	"9925100488"	"Civilian Strategy in Civil War: Insights from Indonesia, Thailand, and the Philippines"	"Barter, Shane Joshua"	"Palgrave Macmillan"	"May 2014"	"Hardcover"	"New"	"MILITARY"	"BUNIV"	"2"	"$50.00"	"$0.00"	"$0.00"	"$0.00"	"09-27-2014"	"09-30-2014"	"01-01-0001"	""	""	"Unknown"
"0307911586"	"9923783294"	"Another Great Day at Sea: Life Aboard the USS George H.W. Bush"	"Dyer, Geoff"	"Pantheon"	"May 2014"	"Hardcover"	"New"	"MILITARY"	"THIS"	"8"	"$22.45"	"$13.47"	"$0.00"	"$0.00"	"05-19-2014"	"05-19-2014"	"09-23-2014"	""	""	"Unknown"
"1400067375"	"2801400067376"	"Battle of Waterloo"	"Black, Jeremy"	"RANDOM HOUSE"	"March 2010"	"Hardcover"	"New"	"MILITARY"	"SECTION"	"3"	"$12.95"	"$0.25"	"$0.00"	"$0.00"	"02-18-2010"	"03-13-2013"	"07-24-2014"	""	""	"Unknown"
"1594200114"	"2801594200115"	"Terrible Love of War"	"Hillman, James"	"PENGUIN"	"April 2004"	"Hardcover"	"New"	"MILITARY"	"SECTION"	"1"	"$6.95"	"$0.00"	"$0.00"	"$0.00"	"03-26-2004"	"05-22-2014"	"04-21-2014"	""	""	"Unknown"
"1933648120"	"2801933648127"	"Fatal Victories"	"Weir, William"	"PEGASUS BOOKS"	"October 2006"	"PaperBack"	"New"	"MILITARY"	"SECTION"	"1"	"$4.95"	"$0.34"	"$0.00"	"$0.00"	"05-05-2008"	"03-30-2009"	"08-15-2009"	""	""	"Unknown"
"1400095603"	"9912518969"	"A Few Good Women: America's Military Women from World War I to the Wars in Iraq and Afghanistan"	"Monahan, Evelyn; Rosemary Neidel-Greenlee"	"Anchor"	"March 2011"	"PaperBack"	"New"	"MILITARY"	"SECTION"	"1"	"$8.45"	"$1.18"	"$1.18"	"$0.00"	"03-02-2011"	"05-27-2011"	"05-11-2011"	""	""	"Unknown"
"0061691305"	"9918060212"	"Zumwalt: The Life and Times of Admiral Elmo Russell Bud Zumwalt, Jr."	"Berman, Larry"	"Harper"	"October 2012"	"Hardcover"	"New"	"MILITARY"	"SECTION"	"1"	"$14.95"	"$7.49"	"$0.00"	"$0.00"	"09-19-2012"	"09-29-2012"	"09-17-2014"	""	""	"Unknown"
"0143112783"	"9918985348"	"The 33 Strategies of War"	"Greene, Robert"	"Penguin Books"	"December 2007"	"PaperBack"	"New"	"MILITARY"	"SECTION"	"3"	"$21.60"	"$11.88"	"$0.00"	"$0.00"	"01-04-2013"	"01-04-2013"	"10-19-2014"	""	""	"Unknown"
"0871404249"	"9919022845"	"Invisible Armies: An Epic History of Guerrilla Warfare from Ancient Times to the Present"	"Boot, Max"	"Liveright"	"January 2013"	"Hardcover"	"New"	"MILITARY"	"SECTION"	"1"	"$18.95"	"$8.75"	"$0.00"	"$0.00"	"01-09-2013"	"01-09-2013"	"09-07-2014"	""	""	"Unknown"
"0062242717"	"9920568627"	"American Gun: A History of the U.S. in Ten Firearms"	"Kyle, Chris; William Doyle"	"William Morrow"	"June 2013"	"Hardcover"	"New"	"MILITARY"	"SECTION"	"1"	"$12.95"	"$7.49"	"$0.00"	"$0.00"	"06-18-2013"	"11-22-2013"	"09-22-2014"	""	""	"Unknown"
"0465064930"	"9923089363"	"The Savage Wars of Peace: Small Wars and the Rise of American Power"	"Boot, Max"	"Basic Books"	"March 2014"	"PaperBack"	"New"	"MILITARY"	"SECTION"	"3"	"$17.95"	"$0.25"	"$0.00"	"$0.00"	"03-07-2014"	"03-21-2014"	"06-22-2014"	""	""	"Unknown"
